,customer_user_id,platform,media_source,campaign,install_date,cpi,visit_date,revenue
2824,241057,android,unityads_int,HC|Android|retention|US,2020-09-14,0.9588888888888888,2020-09-24,0.4276281251251136
2825,244050,android,unityads_int,HC|Android|retention|US,2020-09-15,1.0022727272727272,2020-09-16,0.4312009783062566
2826,244216,android,unityads_int,HC|Android|retention|US,2020-09-15,1.0022727272727272,2020-09-27,0.0025254705626447807
2827,246025,android,unityads_int,HC|Android|retention|US,2020-09-16,1.3446666666666667,2020-09-17,0.15629799127190658
2828,176876,android,unityads_int,HC|Android|retention|US,2020-08-17,1.0185,2020-08-26,0.08136228570042188
2829,180552,android,unityads_int,HC|Android|retention|US,2020-08-18,1.4474999999999998,2020-08-24,0.005924536059719625
2830,182631,android,unityads_int,HC|Android|retention|US,2020-08-20,1.4433333333333334,2020-09-02,0.2155528614497032
2831,183619,android,unityads_int,HC|Android|retention|US,2020-08-20,1.5552112676056344,2020-08-28,0.3227052233850155
2832,184478,android,unityads_int,HC|Android|retention|US,2020-08-21,1.555200000000001,2020-08-23,0.10578885865809648
2833,184514,android,unityads_int,HC|Android|retention|US,2020-08-21,1.60625,2020-08-23,0.21806433051220353
2834,184527,android,unityads_int,HC|Android|retention|US,2020-08-21,1.5,2020-09-04,0.05507249630912688
2835,200364,android,unityads_int,HC|Android|retention|US,2020-08-27,0.877,2020-08-28,0.11268986635220586
2836,203553,android,unityads_int,HC|Android|retention|US,2020-08-28,0.942,2020-09-10,0.06849911517207052
2837,210394,android,unityads_int,HC|Android|retention|US,2020-08-31,0.7,2020-09-02,0.3405435745280142
2838,211881,android,unityads_int,HC|Android|retention|US,2020-09-01,0.716,2020-09-02,0.08417729168810348
2839,213074,android,unityads_int,HC|Android|retention|US,2020-09-02,0.99,2020-09-09,0.4769849649818063
2840,213836,android,unityads_int,HC|Android|retention|US,2020-09-02,0.9414285714285715,2020-09-14,0.09875105844846752
2841,217022,android,unityads_int,HC|Android|retention|US,2020-09-04,0.9584615384615385,2020-09-12,0.037744344159040835
2842,218753,android,unityads_int,HC|Android|retention|US,2020-09-04,0.925,2020-09-06,0.20745235712717675
2843,223859,android,unityads_int,HC|Android|retention|US,2020-09-07,0.9393333333333336,2020-09-17,0.18944114860901695
2844,226446,android,unityads_int,HC|Android|retention|US,2020-09-08,0.9485714285714285,2020-09-10,0.05102596554051425
2845,228330,android,unityads_int,HC|Android|retention|US,2020-09-08,0.9762500000000002,2020-09-21,0.05862012550447264
2846,228703,android,unityads_int,HC|Android|retention|US,2020-09-09,0.9820000000000001,2020-09-14,0.028636109024920805
2847,241614,android,unityads_int,HC|Android|retention|US,2020-09-14,0.9845454545454545,2020-09-24,0.03409707894188746
2848,242782,android,unityads_int,HC|Android|retention|US,2020-09-15,1.0836842105263156,2020-09-17,0.19877504077741132
2849,245101,android,unityads_int,HC|Android|retention|US,2020-09-16,1.3044444444444447,2020-09-25,0.22363156263755654
2850,246720,android,unityads_int,HC|Android|retention|US,2020-09-16,1.3446666666666667,2020-09-27,0.1563978848734974
2851,176088,android,unityads_int,HC|Android|retention|US,2020-08-16,1.0,2020-08-16,0.15054910556947898
2852,176876,android,unityads_int,HC|Android|retention|US,2020-08-17,1.0185,2020-08-23,0.103903561345791
2853,176948,android,unityads_int,HC|Android|retention|US,2020-08-17,1.2133333333333332,2020-08-21,0.38530802983506857
2854,177234,android,unityads_int,HC|Android|retention|US,2020-08-17,1.085,2020-08-17,0.28778399259431303
2855,178215,android,unityads_int,HC|Android|retention|US,2020-08-17,1.2133333333333332,2020-08-24,0.047780226337180244
2856,178724,android,unityads_int,HC|Android|retention|US,2020-08-18,1.4273333333333336,2020-08-24,0.05322516325263717
2857,180775,android,unityads_int,HC|Android|retention|US,2020-08-19,1.5268421052631576,2020-08-21,0.07931443919462404
2858,182622,android,unityads_int,HC|Android|retention|US,2020-08-20,1.5552112676056344,2020-09-03,0.031803681060092334
2859,183628,android,unityads_int,HC|Android|retention|US,2020-08-20,1.548,2020-08-24,0.031510051594079394
2860,184802,android,unityads_int,HC|Android|retention|US,2020-08-21,1.555200000000001,2020-08-25,0.17968087119282342
2861,197993,android,unityads_int,HC|Android|retention|US,2020-08-26,0.945,2020-08-30,0.3595026907355083
2862,199601,android,unityads_int,HC|Android|retention|US,2020-08-27,0.8825000000000001,2020-08-27,0.036351728671266424
2863,202840,android,unityads_int,HC|Android|retention|US,2020-08-28,0.942,2020-09-07,0.2657267349564571
2864,213158,android,unityads_int,HC|Android|retention|US,2020-09-02,0.9500000000000001,2020-09-07,0.0932671732387117
2865,220156,android,unityads_int,HC|Android|retention|US,2020-09-05,0.9,2020-09-09,0.25562421443708777
2866,230635,android,unityads_int,HC|Android|retention|US,2020-09-09,0.9628571428571429,2020-09-10,0.44569755835925756
2867,236312,android,unityads_int,HC|Android|retention|US,2020-09-12,0.9719999999999999,2020-09-22,0.021051210703619663
2868,242615,android,unityads_int,HC|Android|retention|US,2020-09-15,1.0836842105263156,2020-09-29,0.031706724944610146
2869,242663,android,unityads_int,HC|Android|retention|US,2020-09-15,1.0836842105263156,2020-09-20,0.5113783734237911
2870,242782,android,unityads_int,HC|Android|retention|US,2020-09-15,1.0836842105263156,2020-09-20,0.05652175547309332
2871,244462,android,unityads_int,HC|Android|retention|US,2020-09-15,1.0022727272727272,2020-09-19,0.019172938628388134
2872,246722,android,unityads_int,HC|Android|retention|US,2020-09-16,1.3446666666666667,2020-09-16,0.16535649449450307
2873,248028,android,unityads_int,HC|Android|retention|US,2020-09-16,1.3044444444444447,2020-09-16,0.03417046767785032
2874,175985,android,unityads_int,HC|Android|retention|US,2020-08-16,1.0,2020-08-17,0.054750819042913304
2875,178392,android,unityads_int,HC|Android|retention|US,2020-08-17,1.085,2020-08-18,0.19514424287375862
2876,179130,android,unityads_int,HC|Android|retention|US,2020-08-18,1.4474999999999998,2020-08-24,0.18493394711572556
2877,182584,android,unityads_int,HC|Android|retention|US,2020-08-20,1.548,2020-08-30,0.07806398922652902
2878,182657,android,unityads_int,HC|Android|retention|US,2020-08-20,1.5552112676056344,2020-08-24,0.13224138453003242
2879,182832,android,unityads_int,HC|Android|retention|US,2020-08-20,1.5552112676056344,2020-08-20,0.07263284268002605
2880,184493,android,unityads_int,HC|Android|retention|US,2020-08-21,1.555200000000001,2020-08-31,0.026823075873291212
2881,186132,android,unityads_int,HC|Android|retention|US,2020-08-21,1.509375,2020-09-01,0.17221958599078896
2882,186135,android,unityads_int,HC|Android|retention|US,2020-08-21,1.555200000000001,2020-08-21,0.1773572351240451
2883,189789,android,unityads_int,HC|Android|retention|US,2020-08-23,1.2499999999999998,2020-09-01,0.09465984176524993
2884,200571,android,unityads_int,HC|Android|retention|US,2020-08-27,0.877,2020-08-30,0.12210177982325313
2885,204424,android,unityads_int,HC|Android|retention|US,2020-08-29,0.6,2020-08-31,0.168990955051817
2886,213074,android,unityads_int,HC|Android|retention|US,2020-09-02,0.99,2020-09-11,0.18251985336077395
2887,216044,android,unityads_int,HC|Android|retention|US,2020-09-03,0.9800000000000001,2020-09-13,0.14413341828872794
2888,219337,android,unityads_int,HC|Android|retention|US,2020-09-05,0.9,2020-09-05,0.0812541296340894
2889,228506,android,unityads_int,HC|Android|retention|US,2020-09-08,0.9762500000000002,2020-09-09,0.10487622735971672
2890,228729,android,unityads_int,HC|Android|retention|US,2020-09-09,0.9712500000000002,2020-09-21,0.07803372006866073
2891,249747,android,unityads_int,HC|Android|retention|US,2020-09-13,0.9700000000000001,2020-09-17,0.03167003642459188
2892,241013,android,unityads_int,HC|Android|retention|US,2020-09-14,0.9588888888888888,2020-09-16,0.21792275394676858
2893,241614,android,unityads_int,HC|Android|retention|US,2020-09-14,0.9845454545454545,2020-09-15,0.06651293082041589
2894,244462,android,unityads_int,HC|Android|retention|US,2020-09-15,1.0022727272727272,2020-09-27,0.3241049931090278
2895,245163,android,unityads_int,HC|Android|retention|US,2020-09-16,1.3044444444444447,2020-09-20,0.06215543523325233
2896,178694,android,unityads_int,HC|Android|retention|US,2020-08-18,1.4273333333333336,2020-08-21,0.01585366139813773
2897,180564,android,unityads_int,HC|Android|retention|US,2020-08-18,1.4474999999999998,2020-08-18,0.11114940123712065
2898,180694,android,unityads_int,HC|Android|retention|US,2020-08-19,1.4561290322580644,2020-08-20,0.257082400316576
2899,183450,android,unityads_int,HC|Android|retention|US,2020-08-20,1.5209090909090905,2020-08-30,0.05936739304814165
2900,183635,android,unityads_int,HC|Android|retention|US,2020-08-20,1.548,2020-08-23,0.2677225700141577
2901,184470,android,unityads_int,HC|Android|retention|US,2020-08-21,1.555200000000001,2020-08-21,0.03609779054795461
2902,184514,android,unityads_int,HC|Android|retention|US,2020-08-21,1.60625,2020-08-29,0.22649937924493274
2903,184604,android,unityads_int,HC|Android|retention|US,2020-08-21,1.555200000000001,2020-08-30,0.07849409385036665
2904,186687,android,unityads_int,HC|Android|retention|US,2020-08-22,1.61263157894737,2020-08-22,0.0267510784729037
2905,186817,android,unityads_int,HC|Android|retention|US,2020-08-22,1.61263157894737,2020-08-26,0.0470660643364897
2906,194335,android,unityads_int,HC|Android|retention|US,2020-08-25,0.9339130434782605,2020-08-27,0.0861772739289295
2907,195387,android,unityads_int,HC|Android|retention|US,2020-08-25,0.9339130434782605,2020-08-26,0.41446932097809025
2908,199601,android,unityads_int,HC|Android|retention|US,2020-08-27,0.8825000000000001,2020-08-29,0.06264306651501299
2909,200571,android,unityads_int,HC|Android|retention|US,2020-08-27,0.877,2020-09-05,0.06599346242758582
2910,217017,android,unityads_int,HC|Android|retention|US,2020-09-04,0.9416666666666668,2020-09-12,0.11949318674816561
2911,217159,android,unityads_int,HC|Android|retention|US,2020-09-04,0.9442105263157894,2020-09-05,0.06858954766160485
2912,221183,android,unityads_int,HC|Android|retention|US,2020-09-06,0.9366666666666665,2020-09-14,0.1183854903612546
2913,228085,android,unityads_int,HC|Android|retention|US,2020-09-08,0.9762500000000002,2020-09-15,0.0051792006464363065
2914,228673,android,unityads_int,HC|Android|retention|US,2020-09-09,0.9712500000000002,2020-09-15,0.3047381964133687
2915,242678,android,unityads_int,HC|Android|retention|US,2020-09-15,1.0022727272727272,2020-09-22,0.0848600617476288
